n,logger,Ring,Breast,Cheek,Secondary,Date,Month,Longsm2,Lat60sm2,Period
2315,6539,EW44532,123,124,125,23/07/07,July,-2.215,57.53187299,Autumn
2316,6539,EW44532,123,124,125,24/07/07,July,-1.5125,57.65161331,Autumn
2317,6539,EW44532,123,124,125,25/07/07,July,-1.0725,57.40616515,Autumn
2318,6539,EW44532,123,124,125,26/07/07,July,-1.165,57.18606989,Autumn
2319,6539,EW44532,123,124,125,27/07/07,July,-1.5925,57.10410819,Autumn
2320,6539,EW44532,123,124,125,27/07/07,July,-1.6825,57.28820981,Autumn
2321,6539,EW44532,123,124,125,28/07/07,July,-0.88,57.56086377,Autumn
2322,6539,EW44532,123,124,125,28/07/07,July,0.385,57.50992925,Autumn
2323,6539,EW44532,123,124,125,29/07/07,July,0.8975,57.06662939,Autumn
2324,6539,EW44532,123,124,125,30/07/07,July,0.1975,57.00819937,Autumn
2325,6539,EW44532,123,124,125,31/07/07,July,-0.9625,57.34045683,Autumn
2326,6539,EW44532,123,124,125,01/08/07,August,-1.225,57.71281283,Autumn
2327,6539,EW44532,123,124,125,01/08/07,August,-0.445,58.33966022,Autumn
2328,6539,EW44532,123,124,125,02/08/07,August,-0.535,58.55464371,Autumn
2329,6539,EW44532,123,124,125,03/08/07,August,-1.5775,57.90455972,Autumn
2330,6539,EW44532,123,124,125,03/08/07,August,-1.5125,57.29731502,Autumn
2331,6539,EW44532,123,124,125,04/08/07,August,-0.4425,56.94048463,Autumn
2332,6539,EW44532,123,124,125,04/08/07,August,-0.2675,56.63823871,Autumn
2333,6539,EW44532,123,124,125,05/08/07,August,-0.9075,56.81696392,Autumn
2334,6539,EW44532,123,124,125,05/08/07,August,-1.4825,57.34613927,Autumn
2335,6539,EW44532,123,124,125,06/08/07,August,-1.775,57.9591074,Autumn
2336,6539,EW44532,123,124,125,06/08/07,August,-1.175,58.59568881,Autumn
2337,6539,EW44532,123,124,125,07/08/07,August,-0.0925,58.923338,Autumn
2338,6539,EW44532,123,124,125,07/08/07,August,0.3925,58.6666491,Autumn
2339,6539,EW44532,123,124,125,08/08/07,August,0.2025,58.14460851,Autumn
2340,6539,EW44532,123,124,125,09/08/07,August,-0.1125,57.59213244,Autumn
2341,6539,EW44532,123,124,125,10/08/07,August,-0.4525,57.15872471,Autumn
2342,6539,EW44532,123,124,125,11/08/07,August,-0.635,57.4287854,Autumn
2343,6539,EW44532,123,124,125,11/08/07,August,-0.22,58.06176441,Autumn
2344,6539,EW44532,123,124,125,12/08/07,August,-0.1875,58.14837347,Autumn
2345,6539,EW44532,123,124,125,12/08/07,August,-1.3075,57.76953507,Autumn
2346,6539,EW44532,123,124,125,13/08/07,August,-2.0775,57.8529978,Autumn
2347,6539,EW44532,123,124,125,13/08/07,August,-1.7275,58.52540499,Autumn
2348,6539,EW44532,123,124,125,14/08/07,August,-1.46,58.98211861,Autumn
2349,6539,EW44532,123,124,125,14/08/07,August,-1.1,58.98861937,Autumn
2350,6539,EW44532,123,124,125,15/08/07,August,-0.285,58.59970797,Autumn
2351,6539,EW44532,123,124,125,15/08/07,August,-0.0375,58.05206126,Autumn
2352,6539,EW44532,123,124,125,16/08/07,August,-0.235,57.843651,Autumn
2353,6539,EW44532,123,124,125,16/08/07,August,-0.4475,57.92478401,Autumn
2354,6539,EW44532,123,124,125,17/08/07,August,-0.935,58.00028906,Autumn
2355,6539,EW44532,123,124,125,17/08/07,August,-1.21,57.92222257,Autumn
2356,6539,EW44532,123,124,125,18/08/07,August,-0.6475,57.74599499,Autumn
2357,6539,EW44532,123,124,125,18/08/07,August,-0.2575,57.80460943,Autumn
2358,6539,EW44532,123,124,125,19/08/07,August,-1.185,58.03988515,Autumn
2359,6539,EW44532,123,124,125,19/08/07,August,-2.525,58.02867297,Autumn
2360,6539,EW44532,123,124,125,20/08/07,August,-3.0325,57.93511591,Autumn
2361,6539,EW44532,123,124,125,20/08/07,August,-2.7525,58.02650534,Autumn
2362,6539,EW44532,123,124,125,21/08/07,August,-2.25,58.04318407,Autumn
2363,6539,EW44532,123,124,125,21/08/07,August,-2.015,57.97458116,Autumn
2364,6539,EW44532,123,124,125,22/08/07,August,-2.6275,57.75655444,Autumn
2365,6539,EW44532,123,124,125,22/08/07,August,-4.16,57.27195309,Autumn
2366,6539,EW44532,123,124,125,23/08/07,August,-5.405,57.2331599,Autumn
2367,6539,EW44532,123,124,125,23/08/07,August,-5.655,57.76053803,Autumn
2368,6539,EW44532,123,124,125,24/08/07,August,-5.2175,58.28543904,Autumn
2369,6539,EW44532,123,124,125,24/08/07,August,-4.5125,58.8267593,Autumn
2370,6539,EW44532,123,124,125,25/08/07,August,-4.1725,59.28022175,Autumn
2371,6539,EW44532,123,124,125,25/08/07,August,-4.0375,59.46949303,Autumn
2372,6539,EW44532,123,124,125,26/08/07,August,-4.315,59.17473752,Autumn
2373,6539,EW44532,123,124,125,26/08/07,August,-5.505,58.45093417,Autumn
2374,6539,EW44532,123,124,125,27/08/07,August,-5.885,58.55577377,Autumn
2375,6539,EW44532,123,124,125,27/08/07,August,-4.9,59.76984376,Autumn
2376,6539,EW44532,123,124,125,28/08/07,August,-4.655,60.60406967,Autumn
2377,6539,EW44532,123,124,125,28/08/07,August,-4.7125,60.47226226,Autumn
2378,6539,EW44532,123,124,125,29/08/07,August,-3.9425,59.71080466,Autumn
2379,6539,EW44532,123,124,125,29/08/07,August,-3.715,58.90720282,Autumn
2380,6539,EW44532,123,124,125,30/08/07,August,-4.43,58.66416584,Autumn
2381,6539,EW44532,123,124,125,30/08/07,August,-4.8575,58.55695404,Autumn
2382,6539,EW44532,123,124,125,31/08/07,August,-5.305,58.67360037,Autumn
2383,6539,EW44532,123,124,125,01/09/07,September,-6.26,59.39283588,Autumn
2384,6539,EW44532,123,124,125,02/09/07,September,-6.17,59.93064558,Autumn
2385,6539,EW44532,123,124,125,02/09/07,September,-5.1525,60.11131982,Autumn
2386,6539,EW44532,123,124,125,03/09/07,September,-5.06,59.82842742,Autumn
2387,6539,EW44532,123,124,125,03/09/07,September,-5.87,58.85100764,Autumn
2388,6539,EW44532,123,124,125,04/09/07,September,-6.0375,58.24501064,Autumn
2389,6539,EW44532,123,124,125,04/09/07,September,-5.6875,58.55043065,Autumn
2390,6539,EW44532,123,124,125,05/09/07,September,-6.05,58.97562806,Autumn
2391,6539,EW44532,123,124,125,05/09/07,September,-6.56,58.92321613,Autumn
2392,6539,EW44532,123,124,125,06/09/07,September,-6.5725,58.41930872,Autumn
2393,6539,EW44532,123,124,125,06/09/07,September,-6.5725,57.84703127,Autumn
2394,6539,EW44532,123,124,125,07/09/07,September,-6.6,57.59732701,Autumn
2395,6539,EW44532,123,124,125,07/09/07,September,-6.7175,57.69156192,Autumn
2396,6539,EW44532,123,124,125,08/09/07,September,-7.3825,57.7902138,Autumn
2397,6539,EW44532,123,124,125,08/09/07,September,-8.285,57.59080498,Autumn
2398,6539,EW44532,123,124,125,09/09/07,September,-8.0125,58.10600763,Autumn
2399,6539,EW44532,123,124,125,09/09/07,September,-7.305,58.78953477,Autumn
2400,6539,EW44532,123,124,125,11/09/07,September,-7.63,58.13307273,Autumn
2401,6539,EW44532,123,124,125,11/09/07,September,-7.38,57.74778848,Autumn
2402,6539,EW44532,123,124,125,12/09/07,September,-6.895,58.20305977,Autumn
2403,6539,EW44532,123,124,125,13/09/07,September,-7.095,58.69385145,Autumn
2404,6539,EW44532,123,124,125,14/09/07,September,-7.005,58.63254798,Autumn
2405,6539,EW44532,123,124,125,14/09/07,September,-7.23,56.92323307,Autumn
2422,6539,EW44532,123,124,125,26/10/07,October,-7.93,63.33379514,Winter
2423,6539,EW44532,123,124,125,27/10/07,October,-6.1725,63.1187979,Winter
2424,6539,EW44532,123,124,125,27/10/07,October,-5.705,63.68765947,Winter
2425,6539,EW44532,123,124,125,28/10/07,October,-6.0275,63.42645825,Winter
2426,6539,EW44532,123,124,125,28/10/07,October,-7.025,62.70333479,Winter
2427,6539,EW44532,123,124,125,30/10/07,October,-8.33,62.62051599,Winter
2428,6539,EW44532,123,124,125,31/10/07,October,-8.4525,63.17201993,Winter
2429,6539,EW44532,123,124,125,31/10/07,October,-8.675,63.34506187,Winter
2430,6539,EW44532,123,124,125,01/11/07,November,-10.22,62.29378535,Winter
2431,6539,EW44532,123,124,125,01/11/07,November,-11.645,61.01959034,Winter
2432,6539,EW44532,123,124,125,02/11/07,November,-12.2725,60.24090045,Winter
2433,6539,EW44532,123,124,125,02/11/07,November,-12.5575,59.50255796,Winter
2434,6539,EW44532,123,124,125,03/11/07,November,-12.655,58.4944104,Winter
2435,6539,EW44532,123,124,125,03/11/07,November,-12.455,57.32842898,Winter
2436,6539,EW44532,123,124,125,04/11/07,November,-12.1775,56.3688393,Winter
2437,6539,EW44532,123,124,125,04/11/07,November,-11.865,55.70650366,Winter
2438,6539,EW44532,123,124,125,05/11/07,November,-11.4875,55.28226215,Winter
2439,6539,EW44532,123,124,125,05/11/07,November,-11.0825,55.06688534,Winter
2440,6539,EW44532,123,124,125,06/11/07,November,-10.68,55.04017138,Winter
2441,6539,EW44532,123,124,125,06/11/07,November,-10.52,55.09343652,Winter
2442,6539,EW44532,123,124,125,07/11/07,November,-10.6425,55.00405301,Winter
2443,6539,EW44532,123,124,125,07/11/07,November,-11.13,54.7574957,Winter
2444,6539,EW44532,123,124,125,08/11/07,November,-11.71,53.93885988,Winter
2445,6539,EW44532,123,124,125,08/11/07,November,-11.78,52.70551264,Winter
2446,6539,EW44532,123,124,125,09/11/07,November,-11.865,52.37149804,Winter
2447,6539,EW44532,123,124,125,09/11/07,November,-12.1225,53.10928324,Winter
2448,6539,EW44532,123,124,125,10/11/07,November,-11.62,53.64332222,Winter
2449,6539,EW44532,123,124,125,10/11/07,November,-11.0275,53.20633229,Winter
2450,6539,EW44532,123,124,125,11/11/07,November,-11.5175,52.38429242,Winter
2451,6539,EW44532,123,124,125,11/11/07,November,-12.1325,52.19935561,Winter
2452,6539,EW44532,123,124,125,12/11/07,November,-11.9725,52.70109772,Winter
2453,6539,EW44532,123,124,125,12/11/07,November,-11.67,53.15727519,Winter
2454,6539,EW44532,123,124,125,13/11/07,November,-11.5675,53.25854185,Winter
2455,6539,EW44532,123,124,125,13/11/07,November,-11.7975,53.11187293,Winter
2456,6539,EW44532,123,124,125,14/11/07,November,-12.535,52.76624704,Winter
2457,6539,EW44532,123,124,125,14/11/07,November,-13.065,52.61874043,Winter
2458,6539,EW44532,123,124,125,15/11/07,November,-12.7675,52.77500648,Winter
2459,6539,EW44532,123,124,125,15/11/07,November,-11.955,52.81676989,Winter
2460,6539,EW44532,123,124,125,16/11/07,November,-11.695,53.44124772,Winter
2461,6539,EW44532,123,124,125,16/11/07,November,-12.4,54.90806692,Winter
2462,6539,EW44532,123,124,125,17/11/07,November,-12.8725,55.71915371,Winter
2463,6539,EW44532,123,124,125,17/11/07,November,-12.775,55.56482075,Winter
2464,6539,EW44532,123,124,125,18/11/07,November,-12.71,55.30728281,Winter
2465,6539,EW44532,123,124,125,18/11/07,November,-12.9,55.08544454,Winter
2466,6539,EW44532,123,124,125,19/11/07,November,-13.0125,54.41755323,Winter
2467,6539,EW44532,123,124,125,19/11/07,November,-12.8175,53.25585252,Winter
2468,6539,EW44532,123,124,125,20/11/07,November,-12.82,52.24272861,Winter
2469,6539,EW44532,123,124,125,20/11/07,November,-12.905,51.62663702,Winter
2470,6539,EW44532,123,124,125,21/11/07,November,-12.8875,51.36538914,Winter
2471,6539,EW44532,123,124,125,21/11/07,November,-12.965,51.30796134,Winter
2472,6539,EW44532,123,124,125,22/11/07,November,-13.215,51.33862623,Winter
2473,6539,EW44532,123,124,125,22/11/07,November,-13.53,51.53088957,Winter
2474,6539,EW44532,123,124,125,23/11/07,November,-13.63,51.68560988,Winter
2475,6539,EW44532,123,124,125,24/11/07,November,-13.34,51.64197757,Winter
2476,6539,EW44532,123,124,125,25/11/07,November,-12.795,51.74896262,Winter
2477,6539,EW44532,123,124,125,25/11/07,November,-12.475,52.11053154,Winter
2478,6539,EW44532,123,124,125,26/11/07,November,-12.3925,52.28041124,Winter
2479,6539,EW44532,123,124,125,26/11/07,November,-12.3475,52.22286055,Winter
2480,6539,EW44532,123,124,125,27/11/07,November,-12.31,52.09440486,Winter
2481,6539,EW44532,123,124,125,27/11/07,November,-12.2775,51.88547127,Winter
2482,6539,EW44532,123,124,125,28/11/07,November,-12.2475,51.58886821,Winter
2483,6539,EW44532,123,124,125,28/11/07,November,-12.0625,51.25682882,Winter
2484,6539,EW44532,123,124,125,29/11/07,November,-12.1475,51.38621722,Winter
2485,6539,EW44532,123,124,125,29/11/07,November,-12.75,52.04386524,Winter
2486,6539,EW44532,123,124,125,30/11/07,November,-12.84,52.16212125,Winter
2487,6539,EW44532,123,124,125,30/11/07,November,-12.2075,51.44334456,Winter
2488,6539,EW44532,123,124,125,01/12/07,December,-11.79,50.83411304,Winter
2489,6539,EW44532,123,124,125,01/12/07,December,-11.4525,50.7271137,Winter
2490,6539,EW44532,123,124,125,02/12/07,December,-10.9675,51.05117831,Winter
2491,6539,EW44532,123,124,125,02/12/07,December,-10.79,51.5541617,Winter
2492,6539,EW44532,123,124,125,03/12/07,December,-11.0225,51.9314044,Winter
2493,6539,EW44532,123,124,125,03/12/07,December,-11.6575,52.22567435,Winter
2494,6539,EW44532,123,124,125,04/12/07,December,-12.2575,52.11530293,Winter
2495,6539,EW44532,123,124,125,04/12/07,December,-12.14,51.68353652,Winter
2496,6539,EW44532,123,124,125,05/12/07,December,-11.6775,51.75229455,Winter
2497,6539,EW44532,123,124,125,05/12/07,December,-11.85,52.11675696,Winter
2498,6539,EW44532,123,124,125,06/12/07,December,-12.4,51.81650305,Winter
2499,6539,EW44532,123,124,125,06/12/07,December,-12.2025,51.14215317,Winter
2500,6539,EW44532,123,124,125,07/12/07,December,-11.51,51.16643732,Winter
2501,6539,EW44532,123,124,125,07/12/07,December,-11.2475,51.66303864,Winter
2502,6539,EW44532,123,124,125,08/12/07,December,-11.085,51.65672386,Winter
2503,6539,EW44532,123,124,125,08/12/07,December,-10.94,51.06142071,Winter
2504,6539,EW44532,123,124,125,09/12/07,December,-11.445,50.42563396,Winter
2505,6539,EW44532,123,124,125,09/12/07,December,-12.0825,50.14540464,Winter
2506,6539,EW44532,123,124,125,10/12/07,December,-11.95,49.92011528,Winter
2507,6539,EW44532,123,124,125,10/12/07,December,-11.2025,49.38230821,Winter
2508,6539,EW44532,123,124,125,11/12/07,December,-11.1975,49.5033503,Winter
2509,6539,EW44532,123,124,125,11/12/07,December,-11.855,50.76556117,Winter
2510,6539,EW44532,123,124,125,12/12/07,December,-12.06,52.26208194,Winter
2511,6539,EW44532,123,124,125,12/12/07,December,-11.84,54.33930543,Winter
2512,6539,EW44532,123,124,125,13/12/07,December,-11.4275,56.64902516,Winter
2513,6539,EW44532,123,124,125,14/12/07,December,-11.78,57.51688992,Winter
2514,6539,EW44532,123,124,125,14/12/07,December,-12.56,57.47972785,Winter
2515,6539,EW44532,123,124,125,15/12/07,December,-12.545,57.47371099,Winter
2516,6539,EW44532,123,124,125,15/12/07,December,-11.8475,57.38657799,Winter
2517,6539,EW44532,123,124,125,16/12/07,December,-10.9325,57.40943822,Winter
2518,6539,EW44532,123,124,125,16/12/07,December,-10.94,57.38459053,Winter
2519,6539,EW44532,123,124,125,17/12/07,December,-12.2575,56.89871735,Winter
2520,6539,EW44532,123,124,125,17/12/07,December,-12.7925,56.5395617,Winter
2521,6539,EW44532,123,124,125,18/12/07,December,-11.56,56.91642745,Winter
2522,6539,EW44532,123,124,125,18/12/07,December,-10.6175,57.30533664,Winter
2523,6539,EW44532,123,124,125,19/12/07,December,-11.405,57.3669973,Winter
2524,6539,EW44532,123,124,125,19/12/07,December,-12.53,57.75144329,Winter
2525,6539,EW44532,123,124,125,20/12/07,December,-11.955,58.12402872,Winter
2526,6539,EW44532,123,124,125,20/12/07,December,-10.105,57.93976254,Winter
2527,6539,EW44532,123,124,125,21/12/07,December,-9.0575,58.03767087,Winter
2528,6539,EW44532,123,124,125,21/12/07,December,-8.09,58.99546223,Winter
2529,6539,EW44532,123,124,125,22/12/07,December,-4.3425,59.76596853,Winter
2530,6539,EW44532,123,124,125,22/12/07,December,-0.115,59.31740302,Winter
2531,6539,EW44532,123,124,125,23/12/07,December,0.605,58.45563652,Winter
2532,6539,EW44532,123,124,125,23/12/07,December,-0.38,58.3616854,Winter
2533,6539,EW44532,123,124,125,24/12/07,December,-0.4925,58.66004827,Winter
2534,6539,EW44532,123,124,125,24/12/07,December,-0.145,58.72651053,Winter
2535,6539,EW44532,123,124,125,25/12/07,December,0.0625,58.66151956,Winter
2536,6539,EW44532,123,124,125,25/12/07,December,0.0825,58.57988318,Winter
2537,6539,EW44532,123,124,125,26/12/07,December,-0.0525,58.43857663,Winter
2538,6539,EW44532,123,124,125,26/12/07,December,-0.0725,58.29019982,Winter
2539,6539,EW44532,123,124,125,27/12/07,December,0.1975,58.18017876,Winter
2540,6539,EW44532,123,124,125,27/12/07,December,0.555,58.02725632,Winter
2541,6539,EW44532,123,124,125,28/12/07,December,0.8325,57.81231793,Winter
2542,6539,EW44532,123,124,125,28/12/07,December,1.2675,57.6214036,Winter
2543,6539,EW44532,123,124,125,29/12/07,December,1.69,57.67192336,Winter
2544,6539,EW44532,123,124,125,29/12/07,December,1.3725,57.84200401,Winter
2545,6539,EW44532,123,124,125,30/12/07,December,0.6025,57.58936758,Winter
2546,6539,EW44532,123,124,125,30/12/07,December,0.35,57.06697466,Winter
2547,6539,EW44532,123,124,125,31/12/07,December,0.13,57.06302531,Winter
2548,6539,EW44532,123,124,125,31/12/07,December,-0.2125,57.65140254,Winter
2549,6539,EW44532,123,124,125,01/01/08,January,0.1175,58.30665971,Spring
2550,6539,EW44532,123,124,125,01/01/08,January,0.23,58.65396029,Spring
2551,6539,EW44532,123,124,125,02/01/08,January,-0.0725,58.34483654,Spring
2552,6539,EW44532,123,124,125,02/01/08,January,0.205,57.63967094,Spring
2553,6539,EW44532,123,124,125,03/01/08,January,0.2975,57.46460785,Spring
2554,6539,EW44532,123,124,125,03/01/08,January,-0.2125,57.90302685,Spring
2555,6539,EW44532,123,124,125,04/01/08,January,0.06,57.98840937,Spring
2556,6539,EW44532,123,124,125,04/01/08,January,0.96,57.3606121,Spring
2557,6539,EW44532,123,124,125,05/01/08,January,0.9225,56.78316314,Spring
2558,6539,EW44532,123,124,125,05/01/08,January,0.575,56.78558872,Spring
2559,6539,EW44532,123,124,125,06/01/08,January,1.2025,57.00765429,Spring
2560,6539,EW44532,123,124,125,06/01/08,January,1.8875,56.90321647,Spring
2561,6539,EW44532,123,124,125,07/01/08,January,1.75,56.44370331,Spring
2562,6539,EW44532,123,124,125,07/01/08,January,1.9125,56.13941313,Spring
2563,6539,EW44532,123,124,125,08/01/08,January,2.69,56.47899766,Spring
2564,6539,EW44532,123,124,125,08/01/08,January,2.645,57.00943406,Spring
2565,6539,EW44532,123,124,125,09/01/08,January,1.505,57.03236357,Spring
2566,6539,EW44532,123,124,125,09/01/08,January,0.9575,57.04828563,Spring
2567,6539,EW44532,123,124,125,10/01/08,January,1.57,57.55873524,Spring
2568,6539,EW44532,123,124,125,11/01/08,January,1.6625,57.62318185,Spring
2569,6539,EW44532,123,124,125,12/01/08,January,0.9525,56.92911973,Spring
2570,6539,EW44532,123,124,125,13/01/08,January,0.595,56.46282869,Spring
2571,6539,EW44532,123,124,125,13/01/08,January,0.5675,56.39300999,Spring
2572,6539,EW44532,123,124,125,14/01/08,January,0.4075,56.42346236,Spring
2573,6539,EW44532,123,124,125,14/01/08,January,0.525,56.64213037,Spring
2574,6539,EW44532,123,124,125,15/01/08,January,1.24,57.10367601,Spring
2575,6539,EW44532,123,124,125,15/01/08,January,1.3,57.37527537,Spring
2576,6539,EW44532,123,124,125,16/01/08,January,0.92,57.14150587,Spring
2577,6539,EW44532,123,124,125,17/01/08,January,1.535,57.16477846,Spring
2578,6539,EW44532,123,124,125,17/01/08,January,2.16,57.83439769,Spring
2579,6539,EW44532,123,124,125,18/01/08,January,2.0125,58.0331791,Spring
2580,6539,EW44532,123,124,125,19/01/08,January,1.55,57.74021028,Spring
2581,6539,EW44532,123,124,125,20/01/08,January,1.47,57.64142592,Spring
2582,6539,EW44532,123,124,125,20/01/08,January,2.02,57.37325079,Spring
2583,6539,EW44532,123,124,125,21/01/08,January,2.6825,57.0178415,Spring
2584,6539,EW44532,123,124,125,21/01/08,January,3.2275,56.76991023,Spring
2585,6539,EW44532,123,124,125,22/01/08,January,2.915,57.00402671,Spring
2586,6539,EW44532,123,124,125,22/01/08,January,1.8625,57.97126673,Spring
2587,6539,EW44532,123,124,125,23/01/08,January,1.7,58.61641552,Spring
2588,6539,EW44532,123,124,125,23/01/08,January,2.0725,58.36610988,Spring
2589,6539,EW44532,123,124,125,24/01/08,January,2.065,57.56914454,Spring
2590,6539,EW44532,123,124,125,24/01/08,January,2.13,56.60740329,Spring
2591,6539,EW44532,123,124,125,25/01/08,January,1.7925,56.19857723,Spring
2592,6539,EW44532,123,124,125,25/01/08,January,1.3525,56.62166718,Spring
2593,6539,EW44532,123,124,125,26/01/08,January,1.9275,57.26082253,Spring
2594,6539,EW44532,123,124,125,26/01/08,January,2.735,57.48880054,Spring
2595,6539,EW44532,123,124,125,27/01/08,January,3.13,57.18981562,Spring
2596,6539,EW44532,123,124,125,27/01/08,January,3.215,56.59622044,Spring
2597,6539,EW44532,123,124,125,28/01/08,January,2.545,56.14089385,Spring
2598,6539,EW44532,123,124,125,28/01/08,January,2.025,56.31298858,Spring
2599,6539,EW44532,123,124,125,29/01/08,January,2.7825,56.94215724,Spring
2600,6539,EW44532,123,124,125,29/01/08,January,3.515,57.16110648,Spring
2601,6539,EW44532,123,124,125,30/01/08,January,3.1325,56.79033752,Spring
2602,6539,EW44532,123,124,125,30/01/08,January,2.6175,56.5765252,Spring
2603,6539,EW44532,123,124,125,31/01/08,January,2.68,56.75111063,Spring
